batch,task,case,arm,repeat,stage,candidate,status,candidate_ms,reference_ms,ratio,failure_stage,error,original_status,compiler_commit,original_program,retained_program
"refined","conv2d","upstream-profile-2","intent","0","generation","1","compilation_failure","","","","provider_program_verification","Intent Triton compiler failed with exit code 6:
loc(""<stdin>"":27:17): error: 'intent_gpu.gather' op requires safe-index legalization before Triton tl.gather: source='!intent_gpu.fragment<f32, [#intent_gpu.expr<0, 1, """", []>, #intent_gpu.expr<0, 1, """", []>, #intent_gpu.expr<0, 1, """", []>], [#intent_gpu.axis_map<10, 0, 3, 0, true>, #intent_gpu.axis_map<1, 0, 1, 1, false>, #intent_gpu.axis_map<2, 2, 4, 2, false>], 1, 1>', coordinate='index', valid='!intent_gpu.fragment<i1, [#intent_gpu.expr<1, 0, ""FRAGMENT_D4"", []>, #intent_gpu.expr<1, 0, ""FRAGMENT_D1"", []>], [#intent_gpu.axis_map<21, 0, 4, 0, false>, #intent_gpu.axis_map<17, 0, 1, 1, false>], 1, 1>', fill='!intent_gpu.fragment<f32, [#intent_gpu.expr<1, 0, ""FRAGMENT_D4"", []>, #intent_gpu.expr<1, 0, ""FRAGMENT_D1"", []>], [#intent_gpu.axis_map<21, 0, 4, 0, false>, #intent_gpu.axis_map<17, 0, 1, 1, false>], 1, 1>', result='!intent_gpu.fragment<f32, [#intent_gpu.expr<1, 0, ""FRAGMENT_D4"", []>, #intent_gpu.expr<1, 0, ""FRAGMENT_D1"", []>], [#intent_gpu.axis_map<21, 0, 4, 0, false>, #intent_gpu.axis_map<17, 0, 1, 1, false>], 1, 1>'
","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/conv2d/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/conv2d/intent/repeat-0/generation-1/candidate.py"
"refined","gelu_conv2d","upstream-profile-4","intent","0","generation","4","compilation_failure","","","","frontend_kir","/home/kingdom/phdworks/intentdsl/report/agent-tritonbench/refined/programs/gelu_conv2d/intent/repeat-0/generation-4/candidate.py:27:37: error: mixed dtypes require an explicit I.cast","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/gelu_conv2d/intent/repeat-0/generation-4/candidate.py","report/agent-tritonbench/refined/programs/gelu_conv2d/intent/repeat-0/generation-4/candidate.py"
"refined","tensordot","upstream-profile-4","intent","0","generation","4","benchmark_timeout","","","","","candidate preparation/queue/execution exceeded the remaining 300.000-second budget","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/tensordot/intent/repeat-0/generation-4/candidate.py","report/agent-tritonbench/refined/programs/tensordot/intent/repeat-0/generation-4/candidate.py"
"refined","conv2d","upstream-profile-2","intent","0","generation","2","compilation_failure","","","","provider_program_verification","Intent Triton compiler failed with exit code 6:
loc(""<stdin>"":27:17): error: 'intent_gpu.gather' op requires safe-index legalization before Triton tl.gather: source='!intent_gpu.fragment<f32, [#intent_gpu.expr<0, 1, """", []>, #intent_gpu.expr<0, 1, """", []>, #intent_gpu.expr<0, 1, """", []>], [#intent_gpu.axis_map<10, 0, 3, 0, true>, #intent_gpu.axis_map<1, 0, 1, 1, false>, #intent_gpu.axis_map<2, 2, 4, 2, false>], 1, 1>', coordinate='index', valid='!intent_gpu.fragment<i1, [#intent_gpu.expr<1, 0, ""FRAGMENT_D4"", []>, #intent_gpu.expr<1, 0, ""FRAGMENT_D1"", []>], [#intent_gpu.axis_map<21, 0, 4, 0, false>, #intent_gpu.axis_map<17, 0, 1, 1, false>], 1, 1>', fill='!intent_gpu.fragment<f32, [#intent_gpu.expr<1, 0, ""FRAGMENT_D4"", []>, #intent_gpu.expr<1, 0, ""FRAGMENT_D1"", []>], [#intent_gpu.axis_map<21, 0, 4, 0, false>, #intent_gpu.axis_map<17, 0, 1, 1, false>], 1, 1>', result='!intent_gpu.fragment<f32, [#intent_gpu.expr<1, 0, ""FRAGMENT_D4"", []>, #intent_gpu.expr<1, 0, ""FRAGMENT_D1"", []>], [#intent_gpu.axis_map<21, 0, 4, 0, false>, #intent_gpu.axis_map<17, 0, 1, 1, false>], 1, 1>'
","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/conv2d/intent/repeat-0/generation-2/candidate.py","report/agent-tritonbench/refined/programs/conv2d/intent/repeat-0/generation-2/candidate.py"
"refined","asin","upstream-profile-8","intent","0","generation","3","pass","0.006784000201150775","0.005936000030487776","1.1428571708739221","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/asin/intent/repeat-0/generation-3/candidate.py","report/agent-tritonbench/refined/programs/asin/intent/repeat-0/generation-3/candidate.py"
"refined","fused_layer_norm_relu_linear","upstream-profile-4","intent","0","generation","2","execution_failure","","","","generated_launch","CUDA error: an illegal memory access was encountered
Search for `cudaErrorIllegalAddress' in https://docs.nvidia.com/cuda/cuda-runtime-api/group__CUDART__TYPES.html for more information.
CUDA kernel errors might be asynchronously reported at some other API call, so the stacktrace below might be incorrect.
For debugging consider passing CUDA_LAUNCH_BLOCKING=1
Compile with `TORCH_USE_CUDA_DSA` to enable device-side assertions.
","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_layer_norm_relu_linear/intent/repeat-0/generation-2/candidate.py","report/agent-tritonbench/refined/programs/fused_layer_norm_relu_linear/intent/repeat-0/generation-2/candidate.py"
"refined","matmul","upstream-profile-6","intent","0","generation","1","execution_failure","","","","generated_launch","at 63:14:
        v50 = (v47 & v49)
        v51 = tl.broadcast_to(v41[:, None], (BLOCK_M_1_0_0_1_1_0_2_0_0_2_1_0_3_0, BLOCK_K_1_0_0_1_1_0_2_0_0_2_1_0_3_0))
        v52 = tl.broadcast_to(v50[None, :], (BLOCK_M_1_0_0_1_1_0_2_0_0_2_1_0_3_0, BLOCK_K_1_0_0_1_1_0_2_0_0_2_1_0_3_0))
        v53 = (v51 & v52)
        v54 = tl.broadcast_to(v50[:, None], (BLOCK_K_1_0_0_1_1_0_2_0_0_2_1_0_3_0, BLOCK_N_1_0_0_1_1_0_2_0_0_2_1_0_3_0))
        v55 = tl.broadcast_to(v35[None, :], (BLOCK_K_1_0_0_1_1_0_2_0_0_2_1_0_3_0, BLOCK_N_1_0_0_1_1_0_2_0_0_2_1_0_3_0))
        v56 = (v54 & v55)
        v57 = tl.full((BLOCK_M_1_0_0_1_1_0_2_0_0_2_1_0_3_0, BLOCK_K_1_0_0_1_1_0_2_0_0_2_1_0_3_0), 0.0, tl.float16)
        v58 = tl.full((BLOCK_K_1_0_0_1_1_0_2_0_0_2_1_0_3_0, BLOCK_N_1_0_0_1_1_0_2_0_0_2_1_0_3_0), 0.0, tl.float16)
        v59 = tl.load((other + (tl.broadcast_to(v45[:, None], (BLOCK_K_1_0_0_1_1_0_2_0_0_2_1_0_3_0, BLOCK_N_1_0_0_1_1_0_2_0_0_2_1_0_3_0))) * S1_0 + (tl.broadcast_to(v30[None, :], (BLOCK_K_1_0_0_1_1_0_2_0_0_2_1_0_3_0, BLOCK_N_1_0_0_1_1_0_2_0_0_2_1_0_3_0))) * S1_1), mask=v56, other=v58)
        v60 = tl.load(tl.make_block_ptr(base=(input + tl.cast(v26, tl.int64) * S0_0 + tl.cast(iv44, tl.int64) * S0_1), shape=((D1 - tl.cast(v26, tl.int64)), (D2 - tl.cast(iv44, tl.int64))), strides=(S0_0, S0_1), offsets=(0, 0), block_shape=(BLOCK_M_1_0_0_1_1_0_2_0_0_2_1_0_3_0, BLOCK_K_1_0_0_1_1_0_2_0_0_2_1_0_3_0), order=(1, 0)), boundary_check=(0, 1), padding_option=""zero"")
        v61 = tl.dot(v60, v59, v43, input_precision=""ieee"")
              ^","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/matmul/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/matmul/intent/repeat-0/generation-1/candidate.py"
"refined","fused_gather_masked_fill","upstream-profile-5","intent","0","generation","2","pass","0.01809599995613098","0.026271999813616276","0.6887941566881471","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_gather_masked_fill/intent/repeat-0/generation-2/candidate.py","report/agent-tritonbench/refined/programs/fused_gather_masked_fill/intent/repeat-0/generation-2/candidate.py"
"refined","fused_cholesky_solve","upstream-profile-6","intent","0","generation","2","numerical_failure","","","","comparison","generated/source floating result 0 differs: max_abs=0.0052381763234734535, atol=0.0001, rtol=0.0001","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_cholesky_solve/intent/repeat-0/generation-2/candidate.py","report/agent-tritonbench/refined/programs/fused_cholesky_solve/intent/repeat-0/generation-2/candidate.py"
"refined","matmul","upstream-profile-6","intent","0","generation","2","compilation_failure","","","","frontend_kir","/home/kingdom/phdworks/intentdsl/report/agent-tritonbench/refined/programs/matmul/intent/repeat-0/generation-2/candidate.py:13:5: error: stored/scattered value dtype does not match destination","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/matmul/intent/repeat-0/generation-2/candidate.py","report/agent-tritonbench/refined/programs/matmul/intent/repeat-0/generation-2/candidate.py"
"refined","addmm","upstream-profile-6","intent","0","generation","1","pass","0.018223999999463558","0.02223999984562397","0.819424466095461","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/addmm/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/addmm/intent/repeat-0/generation-1/candidate.py"
"refined","tensordot","upstream-profile-4","intent","0","generation","5","compilation_failure","","","","physical_program","Intent Triton compiler failed with exit code 3:
loc(""<stdin>"":46:15): error: 'intent_gpu.make_range' op physical subregion requires one launch-visible parent dimension
Intent KIR-to-GPU construction failed
","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/tensordot/intent/repeat-0/generation-5/candidate.py","report/agent-tritonbench/refined/programs/tensordot/intent/repeat-0/generation-5/candidate.py"
"refined","gelu_conv2d","upstream-profile-4","intent","0","generation","5","compilation_failure","","","","frontend_kir","/home/kingdom/phdworks/intentdsl/report/agent-tritonbench/refined/programs/gelu_conv2d/intent/repeat-0/generation-5/candidate.py:33:32: error: mixed dtypes require an explicit I.cast","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/gelu_conv2d/intent/repeat-0/generation-5/candidate.py","report/agent-tritonbench/refined/programs/gelu_conv2d/intent/repeat-0/generation-5/candidate.py"
"refined","matmul","upstream-profile-6","intent","0","generation","3","pass","0.018207999877631664","0.018136000260710716","1.0039699832314695","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/matmul/intent/repeat-0/generation-3/candidate.py","report/agent-tritonbench/refined/programs/matmul/intent/repeat-0/generation-3/candidate.py"
"refined","fused_layer_norm_relu_linear","upstream-profile-4","intent","0","generation","3","compilation_failure","","","","physical_program_verification","Intent Triton compiler failed with exit code 4:
loc(""<stdin>"":12:10): error: 'intent_gpu.contract' op pointwise ownership found two non-equivalent contract extents
loc(""<stdin>"":1:1): error: shared GPU transformation failed: form-pointwise-blocking
","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_layer_norm_relu_linear/intent/repeat-0/generation-3/candidate.py","report/agent-tritonbench/refined/programs/fused_layer_norm_relu_linear/intent/repeat-0/generation-3/candidate.py"
"refined","fused_cholesky_solve","upstream-profile-6","intent","0","generation","3","pass","42.76387023925781","","","","","agent_program_error","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_cholesky_solve/intent/repeat-0/generation-3/candidate.py","report/agent-tritonbench/refined/programs/fused_cholesky_solve/intent/repeat-0/generation-3/candidate.py"
"refined","cos","upstream-profile-8","intent","0","generation","1","pass","0.006407999899238348","0.007967999903485179","0.804216864565411","","","agent_program_error","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/cos/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/cos/intent/repeat-0/generation-1/candidate.py"
"refined","exp","upstream-profile-8","intent","0","generation","1","pass","0.00595200015231967","0.006896000122651458","0.8631090554608594","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/exp/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/exp/intent/repeat-0/generation-1/candidate.py"
"refined","fused_qr_solve","upstream-profile-4","intent","0","generation","1","compilation_failure","","","","physical_program_verification","Intent Triton compiler failed with exit code 4:
loc(""<stdin>"":18:11): error: 'intent_gpu.contract' op cannot form a complete physical contraction: row and column ownership share one mapping coordinate that cannot be refined independently; lhs='!intent_gpu.fragment<f32, [#intent_gpu.expr<1, 0, ""FRAGMENT_D1"", []>, #intent_gpu.expr<0, 1, """", []>], [#intent_gpu.axis_map<1, 1, 1, 0, false>, #intent_gpu.axis_map<1, 0, 3, 1, false>], 1, 1>'; rhs='!intent_gpu.fragment<f32, [#intent_gpu.expr<0, 1, """", []>, #intent_gpu.expr<1, 0, ""FRAGMENT_D1"", []>], [#intent_gpu.axis_map<1, 0, 3, 0, false>, #intent_gpu.axis_map<1, 1, 1, 1, false>], 1, 1>'; result='!intent_gpu.fragment<f32, [#intent_gpu.expr<1, 0, ""FRAGMENT_D1"", []>, #intent_gpu.expr<1, 0, ""FRAGMENT_D1"", []>], [#intent_gpu.axis_map<1, 1, 1, 0, false>, #intent_gpu.axis_map<1, 1, 1, 1, false>], 1, 1>'; lhs_reduction=1; rhs_reduction=0; lhs_batch=; rhs_batch=; free_axes_need_realization=0; selected_free_axes=1
loc(""<stdin>"":1:1): error: shared GPU transformation failed: realize-contractions
","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_qr_solve/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/fused_qr_solve/intent/repeat-0/generation-1/candidate.py"
"refined","tensordot_rsqrt","upstream-profile-5","intent","0","generation","1","pass","0.04483200050890446","0.04708800092339516","0.952089696520333","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/tensordot_rsqrt/intent/repeat-0/generation-1/candidate.py","report/agent-tritonbench/refined/programs/tensordot_rsqrt/intent/repeat-0/generation-1/candidate.py"
"refined","conv2d","upstream-profile-2","intent","0","generation","3","compilation_failure","","","","physical_program_verification","Intent Triton compiler failed with exit code 4:
loc(""<stdin>"":19:5): error: 'intent_gpu.store' op access payload and coordinate extents disagree; payload_axis=0; payload_extent=#intent_gpu.expr<1, 0, ""FRAGMENT_D3"", []>; coordinate_extent=#intent_gpu.expr<0, 1, """", []>
loc(""<stdin>"":1:1): error: shared GPU postcondition failed: form-pointwise-ownership
","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/conv2d/intent/repeat-0/generation-3/candidate.py","report/agent-tritonbench/refined/programs/conv2d/intent/repeat-0/generation-3/candidate.py"
